Proposal Name,Name,Unit Type,No of Desks,Centre: Name,Contract Number,Status,Account Name,Account Owner,Centre,Duplicate Check
NCR/PT/02913/1,NCR/PT/DD/02/051,Dedicated Desk,1,CoWrks Golf Course Road,2367,Activated,NANARC TECHNOLOGIES PRIVATE LIMITED,Dhruv Agarwal,CoWrks Golf Course Road,2
BLR/EW/01964/1,BLR/EW/PS/01/045,Private Studio,11,RMZ EcoWorld,1669,Activated,DIGITALDOT CONSULTANCY INDIA PVT. LTD.,Rumpa Das,RMZ EcoWorld,
BLR/EW/00135/1,BLR/EW/DD/00/012,Dedicated Desk,1,RMZ EcoWorld,184,Month on Month,Bharat Kumar Mallineni,Smriti Gautam,RMZ EcoWorld,2
BLR/EW/02028/1,BLR/EW/DD/00/012,Dedicated Desk,40,RMZ EcoWorld,1855,Activated,Unbox Technologies Pvt Ltd,Raghu Ram,RMZ EcoWorld,2
BLR/EW/01974/1,BLR/EW/FD/00/018,Flexible Desk,1,RMZ EcoWorld,1602,Activated,dDriven Data Sciences & Analytics Pvt. Ltd.,Rumpa Das,RMZ EcoWorld,
BLR/EW/00465/1,BLR/IN/EW/FD/05/007,Flexible Desk,8,RMZ EcoWorld,473,Month on Month,Sigma Sustainability Institute Private Limited,Auguste Pocuinaite,RMZ EcoWorld,
BLR/EW/00465/1,BLR/IN/EW/FD/05/008,Flexible Desk,8,RMZ EcoWorld,473,Month on Month,Sigma Sustainability Institute Private Limited,Auguste Pocuinaite,RMZ EcoWorld,
BLR/EW/00553/2,BLR/EW/PS/01/005,Private Studio,8,RMZ EcoWorld,610,Month on Month,DIGITALDOT CONSULTANCY INDIA PVT. LTD.,Rumpa Das,RMZ EcoWorld,
BLR/EW/00434/4,Mail and Package Handling,Mail and Package Handling,0,RMZ EcoWorld,425,Activated,GloZen Secure,Auguste Pocuinaite,RMZ EcoWorld,
BLR/EW/00434/4,Virtual Receptionist,Virtual Receptionist,0,RMZ EcoWorld,425,Activated,GloZen Secure,Auguste Pocuinaite,RMZ EcoWorld,
BLR/EW/00440/1,Community Lounge,Lounge,2,RMZ EcoWorld,531,Activated,Lavelle Networks,Auguste Pocuinaite,RMZ EcoWorld,
BLR/EW/00440/1,Community Lounge,Lounge,2,RMZ EcoWorld,531,Activated,Lavelle Networks,Auguste Pocuinaite,RMZ EcoWorld,
BLR/EW/00399/1,BLR/EW/CP3/237,Car Parking,4,RMZ EcoWorld,530,Activated,Elevar,Rumpa Das,RMZ EcoWorld,
BLR/EW/00399/1,BLR/EW/DD/01/019,Dedicated Desk,4,RMZ EcoWorld,530,Activated,Elevar,Rumpa Das,RMZ EcoWorld,
BLR/EW/00399/1,BLR/EW/DD/01/020,Dedicated Desk,4,RMZ EcoWorld,530,Activated,Elevar,Rumpa Das,RMZ EcoWorld,
BLR/EW/00399/1,BLR/EW/DD/01/021,Dedicated Desk,4,RMZ EcoWorld,530,Activated,Elevar,Rumpa Das,RMZ EcoWorld,
BLR/EW/00399/1,BLR/EW/DD/01/022,Dedicated Desk,4,RMZ EcoWorld,530,Activated,Elevar,Rumpa Das,RMZ EcoWorld,
BLR/EW/00399/1,BLR/EW/BP3/002.1,Bike Parking,4,RMZ EcoWorld,530,Activated,Elevar,Rumpa Das,RMZ EcoWorld,
BLR/EW/00399/1,BLR/EW/BP3/002.2,Bike Parking,4,RMZ EcoWorld,530,Activated,Elevar,Rumpa Das,RMZ EcoWorld,
BLR/EW/02798/1,BLR/EW/DD/01/008,Dedicated Desk,1,RMZ EcoWorld,2252,Activated,Dhatraditya Jonnavittula,Rumpa Das,RMZ EcoWorld,2
BLR/EW/02564/1,BLR/EW/FD/01/016,Flexible Desk,10,RMZ EcoWorld,2159,Activated,ScaleneWorks People Solution LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02564/1,BLR/EW/FD/01/017,Flexible Desk,10,RMZ EcoWorld,2159,Activated,ScaleneWorks People Solution LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02564/1,BLR/EW/FD/01/018,Flexible Desk,10,RMZ EcoWorld,2159,Activated,ScaleneWorks People Solution LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02564/1,BLR/EW/FD/01/044,Flexible Desk,10,RMZ EcoWorld,2159,Activated,ScaleneWorks People Solution LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02564/1,BLR/EW/FD/01/045,Flexible Desk,10,RMZ EcoWorld,2159,Activated,ScaleneWorks People Solution LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02564/1,BLR/EW/FD/01/046,Flexible Desk,10,RMZ EcoWorld,2159,Activated,ScaleneWorks People Solution LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02564/1,BLR/EW/FD/01/047,Flexible Desk,10,RMZ EcoWorld,2159,Activated,ScaleneWorks People Solution LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02564/1,BLR/EW/FD/01/048,Flexible Desk,10,RMZ EcoWorld,2159,Activated,ScaleneWorks People Solution LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02564/1,BLR/EW/FD/01/049,Flexible Desk,10,RMZ EcoWorld,2159,Activated,ScaleneWorks People Solution LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02460/1,BLR/EW/DD/02/099,Dedicated Desk,1,RMZ EcoWorld,2117,Activated,Azure Knowledge Corporation Pvt. Ltd,Jithin Raj,RMZ EcoWorld,
BLR/EW/02537/1,BLR/EW/DD/01/068,Dedicated Desk,1,RMZ EcoWorld,2158,Activated,Z Estates Pvt Ltd,Khursheed Alem Khan,RMZ EcoWorld,
BLR/EW/02650/1,BLR/EW/DD/01/074,Dedicated Desk,1,RMZ EcoWorld,2178,Activated,Vishesh Sethi,Antoinette Monisha,RMZ EcoWorld,
BLR/EW/02404/1,BLR/EW/DD/01/008,Dedicated Desk,1,RMZ EcoWorld,1995,Activated,Positive Moves India Consulting Private Limited,Rumpa Das,RMZ EcoWorld,2
BLR/EW/02743/1,BLR/EW/FD/01/026,Flexible Desk,5,RMZ EcoWorld,2204,Activated,dDriven Data Sciences & Analytics Pvt. Ltd.,Rumpa Das,RMZ EcoWorld,
BLR/EW/02743/1,BLR/EW/FD/01/027,Flexible Desk,5,RMZ EcoWorld,2204,Activated,dDriven Data Sciences & Analytics Pvt. Ltd.,Rumpa Das,RMZ EcoWorld,
BLR/EW/02743/1,BLR/EW/FD/01/028,Flexible Desk,5,RMZ EcoWorld,2204,Activated,dDriven Data Sciences & Analytics Pvt. Ltd.,Rumpa Das,RMZ EcoWorld,
BLR/EW/02743/1,BLR/EW/FD/01/029,Flexible Desk,5,RMZ EcoWorld,2204,Activated,dDriven Data Sciences & Analytics Pvt. Ltd.,Rumpa Das,RMZ EcoWorld,
BLR/EW/02570/1,BLR/EW/DD/01/055,Dedicated Desk,4,RMZ EcoWorld,2183,Activated,Ameen Ahmed,Rumpa Das,RMZ EcoWorld,2
BLR/EW/02380/2,BLR/EW/CPB1/257,Car Parking,0,RMZ EcoWorld,1936,Activated,AQR Capital India Services LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/01996/3,BLR/EW/CPB1/MP327,Car Parking,0,RMZ EcoWorld,1629,Activated,Bharti Airtel Ltd,Rumpa Das,RMZ EcoWorld,
BLR/EW/01996/3,BLR/EW/CPB1/MP328,Car Parking,0,RMZ EcoWorld,1629,Activated,Bharti Airtel Ltd,Rumpa Das,RMZ EcoWorld,
BLR/EW/01996/3,BLR/EW/CPB1/MP433,Car Parking,0,RMZ EcoWorld,1629,Activated,Bharti Airtel Ltd,Rumpa Das,RMZ EcoWorld,
BLR/EW/01996/3,BLR/EW/CPB2/25,Car Parking,0,RMZ EcoWorld,1629,Activated,Bharti Airtel Ltd,Rumpa Das,RMZ EcoWorld,
BLR/EW/02401/1,BLR/EW/CPB2/MP102,Car Parking,0,RMZ EcoWorld,1973,Activated,AQR Capital India Services LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/00449/1,BLR/EW/PS/01/007,Private Studio,12,RMZ EcoWorld,449,Activated,Wissen,Rumpa Das,RMZ EcoWorld,
BLR/EW/00449/1,BLR/EW/DD/01/064,Dedicated Desk,12,RMZ EcoWorld,449,Activated,Wissen,Rumpa Das,RMZ EcoWorld,
BLR/EW/00449/1,BLR/EW/DD/01/065,Dedicated Desk,12,RMZ EcoWorld,449,Activated,Wissen,Rumpa Das,RMZ EcoWorld,
BLR/EW/00449/1,BLR/EW/DD/01/066,Dedicated Desk,12,RMZ EcoWorld,449,Activated,Wissen,Rumpa Das,RMZ EcoWorld,
BLR/EW/00449/1,BLR/EW/DD/01/059,Dedicated Desk,12,RMZ EcoWorld,449,Activated,Wissen,Rumpa Das,RMZ EcoWorld,
BLR/EW/00449/1,BLR/EW/DD/01/060,Dedicated Desk,12,RMZ EcoWorld,449,Activated,Wissen,Rumpa Das,RMZ EcoWorld,
BLR/EW/00449/1,BLR/EW/DD/01/061,Dedicated Desk,12,RMZ EcoWorld,449,Activated,Wissen,Rumpa Das,RMZ EcoWorld,
BLR/EW/00449/1,BLR/EW/DD/01/062,Dedicated Desk,12,RMZ EcoWorld,449,Activated,Wissen,Rumpa Das,RMZ EcoWorld,
BLR/EW/00449/1,BLR/EW/DD/01/063,Dedicated Desk,12,RMZ EcoWorld,449,Activated,Wissen,Rumpa Das,RMZ EcoWorld,
BLR/EW/01098/1,BLR/EW/PS/01/046,Private Studio,19,RMZ EcoWorld,938,Activated,The Boston Consulting Group (India) Private Ltd,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01037/1,Telephony 1st Floor,Telephony,0,RMZ EcoWorld,883,Activated,Wissen,Rumpa Das,RMZ EcoWorld,
BLR/EW/01098/1,BLR/EW/PS/01/038,Private Studio,19,RMZ EcoWorld,938,Activated,The Boston Consulting Group (India) Private Ltd,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01203/1,BLR/EW/DD/00/001,Dedicated Desk,1,RMZ EcoWorld,983,Activated,TechEmergence,Raghu Ram,RMZ EcoWorld,
BLR/EW/01204/1,BLR/EW/DD/02/051,Dedicated Desk,52,RMZ EcoWorld,1078,Activated,Bharti Airtel Ltd,Rumpa Das,RMZ EcoWorld,
BLR/EW/01204/1,BLR/EW/DD/02/052,Dedicated Desk,52,RMZ EcoWorld,1078,Activated,Bharti Airtel Ltd,Rumpa Das,RMZ EcoWorld,
BLR/EW/00980/1,BLR/EW/FD/01/006,Flexible Desk,1,RMZ EcoWorld,857,Activated,Shopinbox Inc.,Rumpa Das,RMZ EcoWorld,
BLR/EW/00449/1,Telephony,Telephony,12,RMZ EcoWorld,449,Activated,Wissen,Rumpa Das,RMZ EcoWorld,
BLR/EW/00473/1,BLR/EW/CP3/243,Car Parking,3,RMZ EcoWorld,466,Activated,Softomotive,Rumpa Das,RMZ EcoWorld,
BLR/EW/00473/1,BLR/EW/PS/01/036,Private Studio,3,RMZ EcoWorld,466,Activated,Softomotive,Rumpa Das,RMZ EcoWorld,
BLR/EW/01334/1,BLR/EW/BP3/003.1,Bike Parking,0,RMZ EcoWorld,1023,Activated,Smart Assist,Smriti Gautam,RMZ EcoWorld,
BLR/EW/00516/1,BLR/EW/FC/00/005,Flexible Chair,2,RMZ EcoWorld,499,Month on Month,CaterNinja Internet Food LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/00516/1,BLR/EW/FC/00/006,Flexible Chair,2,RMZ EcoWorld,499,Month on Month,CaterNinja Internet Food LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02959/1,BLR/EW/CPGF/156.2,Bike Parking,0,RMZ EcoWorld,2393,Activated,Alfanar Engineering Services India Private Limited,Rumpa Das,RMZ EcoWorld,
BLR/EW/03033/1,BLR/EW/CPB1/258,Car Parking,0,RMZ EcoWorld,2427,Activated,Bharti Airtel Ltd,Rumpa Das,RMZ EcoWorld,
BLR/EW/03033/1,BLR/EW/CPB1/259,Car Parking,0,RMZ EcoWorld,2427,Activated,Bharti Airtel Ltd,Rumpa Das,RMZ EcoWorld,
BLR/EW/03033/1,BLR/EW/CPB1/MP323,Car Parking,0,RMZ EcoWorld,2427,Activated,Bharti Airtel Ltd,Rumpa Das,RMZ EcoWorld,
BLR/EW/03033/1,BLR/EW/CPB1/MP325,Car Parking,0,RMZ EcoWorld,2427,Activated,Bharti Airtel Ltd,Rumpa Das,RMZ EcoWorld,
BLR/EW/03033/1,BLR/EW/CPB1/MP326,Car Parking,0,RMZ EcoWorld,2427,Activated,Bharti Airtel Ltd,Rumpa Das,RMZ EcoWorld,
BLR/EW/03033/1,BLR/EW/CPB2/272,Car Parking,0,RMZ EcoWorld,2427,Activated,Bharti Airtel Ltd,Rumpa Das,RMZ EcoWorld,
BLR/EW/03032/2,BLR/EW/CPB1/246.3,Bike Parking,0,RMZ EcoWorld,2431,Activated,FINNABLE CREDIT PRIVATE LIMITED,Rumpa Das,RMZ EcoWorld,
BLR/EW/03032/2,BLR/EW/CPB1/251.3,Bike Parking,0,RMZ EcoWorld,2431,Activated,FINNABLE CREDIT PRIVATE LIMITED,Rumpa Das,RMZ EcoWorld,
BLR/EW/00399/1,BLR/EW/BP3/004.1,Bike Parking,4,RMZ EcoWorld,530,Activated,Elevar,Rumpa Das,RMZ EcoWorld,
BLR/EW/00475/1,BLR/EW/DD/01/055,Dedicated Desk,4,RMZ EcoWorld,737,Month on Month,Wissen,Rumpa Das,RMZ EcoWorld,2
BLR/EW/00137/1,Mail and Package Handling,Mail and Package Handling,0,RMZ EcoWorld,187,Activated,Bharat Kumar Mallineni,Smriti Gautam,RMZ EcoWorld,
BLR/EW/02609/1,BLR/EW/CPGF/156.4,Bike Parking,0,RMZ EcoWorld,2130,Activated,Softomotive,Rumpa Das,RMZ EcoWorld,
BLR/EW/02609/1,BLR/EW/CPGF/157.1,Bike Parking,0,RMZ EcoWorld,2130,Activated,Softomotive,Rumpa Das,RMZ EcoWorld,
BLR/EW/02609/1,BLR/EW/CP3/013,Car Parking,0,RMZ EcoWorld,2130,Activated,Softomotive,Rumpa Das,RMZ EcoWorld,
BLR/EW/02523/1,BLR/EW/DD/01/056,Dedicated Desk,2,RMZ EcoWorld,2137,Activated,EULOGIA INFOTECH PRIVATE LIMITED,Khursheed Alem Khan,RMZ EcoWorld,3
BLR/EW/02637/1,BLR/EW/CPB1/255,Car Parking,0,RMZ EcoWorld,2147,Activated,Decurtis Software Solutions Pvt. Ltd.,Rumpa Das,RMZ EcoWorld,
BLR/EW/02637/1,BLR/EW/CPB1/256,Car Parking,0,RMZ EcoWorld,2147,Activated,Decurtis Software Solutions Pvt. Ltd.,Rumpa Das,RMZ EcoWorld,
BLR/EW/02570/1,BLR/EW/DD/01/052,Dedicated Desk,4,RMZ EcoWorld,2183,Activated,Ameen Ahmed,Rumpa Das,RMZ EcoWorld,
BLR/EW/02570/1,BLR/EW/DD/01/053,Dedicated Desk,4,RMZ EcoWorld,2183,Activated,Ameen Ahmed,Rumpa Das,RMZ EcoWorld,
BLR/EW/02570/1,BLR/EW/DD/01/054,Dedicated Desk,4,RMZ EcoWorld,2183,Activated,Ameen Ahmed,Rumpa Das,RMZ EcoWorld,
BLR/EW/02028/1,BLR/EW/DD/01/056,Dedicated Desk,40,RMZ EcoWorld,1855,Activated,Unbox Technologies Pvt Ltd,Raghu Ram,RMZ EcoWorld,3
BLR/EW/02756/1,BLR/EW/DD/01/025,Dedicated Desk,2,RMZ EcoWorld,2209,Activated,Arete Advisors LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02756/1,BLR/EW/DD/01/034,Dedicated Desk,2,RMZ EcoWorld,2209,Activated,Arete Advisors LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02796/1,BLR/EW/FD/01/030,Flexible Desk,3,RMZ EcoWorld,2248,Activated,K4 Bangalore Angel Network Pvt. Ltd.,Rumpa Das,RMZ EcoWorld,
BLR/EW/02796/1,BLR/EW/FD/01/031,Flexible Desk,3,RMZ EcoWorld,2248,Activated,K4 Bangalore Angel Network Pvt. Ltd.,Rumpa Das,RMZ EcoWorld,
BLR/EW/02796/1,BLR/EW/FD/01/032,Flexible Desk,3,RMZ EcoWorld,2248,Activated,K4 Bangalore Angel Network Pvt. Ltd.,Rumpa Das,RMZ EcoWorld,
BLR/EW/02803/1,BLR/EW/DD/01/080,Dedicated Desk,1,RMZ EcoWorld,2316,Activated,Marcellus Infotech Pvt Ltd,Jithin Raj,RMZ EcoWorld,
BLR/EW/02876/1,BLR/EW/CPB2/975,Car Parking,0,RMZ EcoWorld,2341,Activated,AQR Capital India Services LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02876/1,BLR/EW/CPB2/976,Car Parking,0,RMZ EcoWorld,2341,Activated,AQR Capital India Services LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02895/1,BLR/EW/CPGF/156.1,Bike Parking,0,RMZ EcoWorld,2351,Activated,Infratab Bangalore Pvt. Ltd.,Rumpa Das,RMZ EcoWorld,
BLR/EW/02931/1,BLR/EW/BP3/003.2,Bike Parking,0,RMZ EcoWorld,2375,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02931/1,BLR/EW/BP3/003.4,Bike Parking,0,RMZ EcoWorld,2375,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02931/1,BLR/EW/CPB1/246.3,Bike Parking,0,RMZ EcoWorld,2375,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02931/1,BLR/EW/CPB1/251.3,Bike Parking,0,RMZ EcoWorld,2375,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02931/1,BLR/EW/CPGF/155.3,Bike Parking,0,RMZ EcoWorld,2375,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02931/1,BLR/EW/CPGF/155.4,Bike Parking,0,RMZ EcoWorld,2375,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02930/1,BLR/EW/DD/02/084,Dedicated Desk,13,RMZ EcoWorld,2376,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02930/1,BLR/EW/DD/02/095,Dedicated Desk,13,RMZ EcoWorld,2376,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02930/1,BLR/EW/DD/02/096,Dedicated Desk,13,RMZ EcoWorld,2376,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02930/1,BLR/EW/DD/02/097,Dedicated Desk,13,RMZ EcoWorld,2376,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02930/1,BLR/EW/DD/02/100,Dedicated Desk,13,RMZ EcoWorld,2376,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02930/1,BLR/EW/DD/02/101,Dedicated Desk,13,RMZ EcoWorld,2376,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02930/1,BLR/EW/DD/02/102,Dedicated Desk,13,RMZ EcoWorld,2376,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02930/1,BLR/EW/DD/02/103,Dedicated Desk,13,RMZ EcoWorld,2376,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02930/1,BLR/EW/DD/02/104,Dedicated Desk,13,RMZ EcoWorld,2376,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02930/1,BLR/EW/DD/02/105,Dedicated Desk,13,RMZ EcoWorld,2376,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02930/1,BLR/EW/DD/02/106,Dedicated Desk,13,RMZ EcoWorld,2376,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02930/1,BLR/EW/DD/02/107,Dedicated Desk,13,RMZ EcoWorld,2376,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02930/1,BLR/EW/DD/02/108,Dedicated Desk,13,RMZ EcoWorld,2376,Activated,JEBPO SERVICES LLP,Rumpa Das,RMZ EcoWorld,
BLR/EW/02936/1,BLR/EW/DD/02/054,Dedicated Desk,3,RMZ EcoWorld,2392,Activated,HIL Infotech LLP,Jithin Raj,RMZ EcoWorld,
BLR/EW/02936/1,BLR/EW/DD/02/055,Dedicated Desk,3,RMZ EcoWorld,2392,Activated,HIL Infotech LLP,Jithin Raj,RMZ EcoWorld,
BLR/EW/02936/1,BLR/EW/DD/02/056,Dedicated Desk,3,RMZ EcoWorld,2392,Activated,HIL Infotech LLP,Jithin Raj,RMZ EcoWorld,
BLR/EW/03022/1,BLR/EW/FD/00/005,Flexible Desk,2,RMZ EcoWorld,2420,Activated,Sai Shankar,Jithin Raj,RMZ EcoWorld,
BLR/EW/03022/1,BLR/EW/FD/00/007,Flexible Desk,2,RMZ EcoWorld,2420,Activated,Sai Shankar,Jithin Raj,RMZ EcoWorld,
BLR/EW/03015/1,BLR/EW/PS/02/059,Private Studio,10,RMZ EcoWorld,2418,Activated,Intuition.ai India Private Limited,Rumpa Das,RMZ EcoWorld,
NCR/PT/02072/1,NCR/PT/DD/02/051,Dedicated Desk,1,CoWrks Golf Course Road,1708,Formal Notice Given,Naresh Jain,Dhruv Agarwal,CoWrks Golf Course Road,2
BLR/EW/00475/1,BLR/EW/DD/01/056,Dedicated Desk,4,RMZ EcoWorld,737,Month on Month,Wissen,Rumpa Das,RMZ EcoWorld,3
BLR/EW/02244/1,BLR/EW/FD/01/023,Flexible Desk,1,RMZ EcoWorld,1850,Activated,Blitzpath Innovations Private Limited,Rumpa Das,RMZ EcoWorld,
BLR/EW/01091/1,BLR/EW/PS/01/002,Private Studio,6,RMZ EcoWorld,902,Activated,DIGITALDOT CONSULTANCY INDIA PVT. LTD.,Rumpa Das,RMZ EcoWorld,
BLR/EW/01093/1,BLR/EW/PS/02/005,Private Studio,304,RMZ EcoWorld,1069,Activated,State Street Corporate Services Mumbai Private Limited,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01093/1,BLR/EW/PS/02/006,Private Studio,304,RMZ EcoWorld,1069,Activated,State Street Corporate Services Mumbai Private Limited,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01093/1,BLR/EW/PS/02/007,Private Studio,304,RMZ EcoWorld,1069,Activated,State Street Corporate Services Mumbai Private Limited,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01093/1,BLR/EW/PS/02/008,Private Studio,304,RMZ EcoWorld,1069,Activated,State Street Corporate Services Mumbai Private Limited,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01093/1,BLR/EW/PS/02/009,Private Studio,304,RMZ EcoWorld,1069,Activated,State Street Corporate Services Mumbai Private Limited,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01093/1,BLR/EW/PS/02/010,Private Studio,304,RMZ EcoWorld,1069,Activated,State Street Corporate Services Mumbai Private Limited,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01093/1,BLR/EW/PS/02/011,Private Studio,304,RMZ EcoWorld,1069,Activated,State Street Corporate Services Mumbai Private Limited,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01093/1,BLR/EW/PS/02/012,Private Studio,304,RMZ EcoWorld,1069,Activated,State Street Corporate Services Mumbai Private Limited,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01093/1,BLR/EW/PS/02/013,Private Studio,304,RMZ EcoWorld,1069,Activated,State Street Corporate Services Mumbai Private Limited,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01093/1,BLR/EW/PS/02/014,Private Studio,304,RMZ EcoWorld,1069,Activated,State Street Corporate Services Mumbai Private Limited,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01093/1,BLR/EW/PS/02/015,Private Studio,304,RMZ EcoWorld,1069,Activated,State Street Corporate Services Mumbai Private Limited,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01093/1,BLR/EW/PS/02/016,Private Studio,304,RMZ EcoWorld,1069,Activated,State Street Corporate Services Mumbai Private Limited,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01093/1,BLR/EW/PS/02/017,Private Studio,304,RMZ EcoWorld,1069,Activated,State Street Corporate Services Mumbai Private Limited,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01093/1,BLR/EW/PS/02/018,Private Studio,304,RMZ EcoWorld,1069,Activated,State Street Corporate Services Mumbai Private Limited,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01093/1,BLR/EW/PS/02/019,Private Studio,304,RMZ EcoWorld,1069,Activated,State Street Corporate Services Mumbai Private Limited,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01093/1,BLR/EW/PS/02/020,Private Studio,304,RMZ EcoWorld,1069,Activated,State Street Corporate Services Mumbai Private Limited,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01093/1,BLR/EW/PS/02/048,Private Studio,304,RMZ EcoWorld,1069,Activated,State Street Corporate Services Mumbai Private Limited,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01093/1,BLR/EW/PS/02/049,Private Studio,304,RMZ EcoWorld,1069,Activated,State Street Corporate Services Mumbai Private Limited,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01093/1,BLR/EW/PS/02/050,Private Studio,304,RMZ EcoWorld,1069,Activated,State Street Corporate Services Mumbai Private Limited,Imaad Ahmed,RMZ EcoWorld,
BLR/EW/01140/1,BLR/EW/CPB2/MP95,Car Parking,0,RMZ EcoWorld,916,Activated,Tyconz FZE,Smriti Gautam,RMZ EcoWorld,
BLR/EW/01140/1,BLR/EW/CPB2/MP97,Car Parking,0,RMZ EcoWorld,916,Activated,Tyconz FZE,Smriti Gautam,RMZ EcoWorld,
BLR/EW/01140/1,BLR/EW/CPB2/MP99,Car Parking,0,RMZ EcoWorld,916,Activated,Tyconz FZE,Smriti Gautam,RMZ EcoWorld,
BLR/EW/01263/1,BLR/EW/DD/00/017,Dedicated Desk,1,RMZ EcoWorld,989,Activated,Next Link Pvt Ltd,Raghu Ram,RMZ EcoWorld,
BLR/EW/03118/1,BLR/EW/VO/00/005,Virtual Office,0,RMZ EcoWorld,2474,Activated,Ellicium Solutions Pvt. Ltd,Raksha Hegde,RMZ EcoWorld,
BLR/EW/02000/1,BLR/EW/CP3/244,Car Parking,0,RMZ EcoWorld,1647,Activated,Decurtis Software Solutions Pvt. Ltd.,Rumpa Das,RMZ EcoWorld,
BLR/EW/02018/1,BLR/EW/CP3/251,Car Parking,0,RMZ EcoWorld,1702,Activated,Viacom 18 Media Pvt. Ltd.,Rumpa Das,RMZ EcoWorld,
BLR/EW/02018/1,BLR/EW/CPB2/270,Car Parking,0,RMZ EcoWorld,1702,Activated,Viacom 18 Media Pvt. Ltd.,Rumpa Das,RMZ EcoWorld,
BLR/EW/02018/1,BLR/EW/CPGF/150.2,Bike Parking,0,RMZ EcoWorld,1702,Activated,Viacom 18 Media Pvt. Ltd.,Rumpa Das,RMZ EcoWorld,
BLR/EW/02018/1,BLR/EW/CPGF/150.3,Bike Parking,0,RMZ EcoWorld,1702,Activated,Viacom 18 Media Pvt. Ltd.,Rumpa Das,RMZ EcoWorld,
BLR/EW/02018/1,BLR/EW/CPGF/150.4,Bike Parking,0,RMZ EcoWorld,1702,Activated,Viacom 18 Media Pvt. Ltd.,Rumpa Das,RMZ EcoWorld,
BLR/EW/02018/1,BLR/EW/CPGF/151.1,Bike Parking,0,RMZ EcoWorld,1702,Activated,Viacom 18 Media Pvt. Ltd.,Rumpa Das,RMZ EcoWorld,
